record,speech_level,snr,rms_noise,sample_rate,dynamic_range_db,rms_audio
670681_14597403-lq.mp3,286.96232114253047,0.2645658329129219,0.06905047,24000,14.3980872631073,0.07118606
670682_14597403-lq.mp3,282.9074041579231,0.2645648270845413,0.08681396,24000,12.70467758178711,0.089498915
671181_14597403-lq.mp3,1193.4737996522142,0.2648681402206421,0.0047659427,24000,20.810720920562744,0.004913514
671182_14597403-lq.mp3,1591.5084780867537,0.2645809017121792,0.010152376,24000,22.421116828918457,0.010466386
671183_14597403-lq.mp3,1262.4812340449535,0.2645929530262947,0.008263306,24000,18.55976104736328,0.008518899
671963_14597403-lq.mp3,1107.9549266532442,0.2645648270845413,0.10161135,24000,14.471203088760376,0.10475397
671964_14597403-lq.mp3,862.2401092107226,0.2645648270845413,0.1302614,24000,13.591982126235962,0.1342901
671965_14597403-lq.mp3,1550.4909758786225,0.2645658329129219,0.14517878,24000,13.70915174484253,0.14966886
673473_14597403-lq.mp3,584.1095268272541,0.2645648270845413,0.15264116,24000,13.125437498092651,0.15736201
674182_14597403-lq.mp3,1260.2008814982485,0.26456382125616074,0.07886501,24000,17.143170833587646,0.08130412
674183_14597403-lq.mp3,1046.6653788457118,0.26456281542778015,0.09193792,24000,15.687869787216187,0.09478133
674728_5223-lq.mp3,2366.4153002233356,0.26456180959939957,0.26308358,24000,11.698766946792603,0.27122006
674746_10912485-lq.mp3,740.2452978404866,0.2645658329129219,0.19130245,24000,13.518997430801392,0.19721903
676649_5674468-lq.mp3,521.8786208107133,0.2645658329129219,0.018589417,24000,14.53923225402832,0.019164348
676694_5674468-lq.mp3,548.0885338141022,0.2645658329129219,0.020864833,24000,14.229768514633179,0.02151014
676902_12579677-lq.mp3,1826.1359930378665,0.26456382125616074,0.06421073,22050,23.113067150115967,0.06619661
676957_12637308-lq.mp3,1385.448054177878,0.2645658329129219,0.0778875,24000,13.819268941879272,0.0802964
677376_14597403-lq.mp3,1144.2558252186177,0.26456281542778015,0.09882497,24000,16.163456439971924,0.101881385
677524_12579677-lq.mp3,1798.1907185630762,0.2645648270845413,0.020129176,24000,29.080965518951416,0.020751726
677636_12637308-lq.mp3,3381.2354876108043,0.2645668387413025,0.10563467,24000,13.316080570220947,0.10890173
67773_712494-lq.mp3,8190.760370992527,0.2642594836652279,0.049508106,24000,14.87233281135559,0.051037487
67774_712494-lq.mp3,431.4865470510367,0.2645648270845413,0.037047252,24000,18.393031358718872,0.038193043
677752_12637308-lq.mp3,878.5997860814081,0.2645668387413025,0.14218412,24000,12.852754592895508,0.14658159
678689_12637308-lq.mp3,1415.7711537882826,0.2645648270845413,0.11222257,24000,11.652758121490479,0.11569336
678937_14597403-lq.mp3,809.5887794863427,0.26456885039806366,0.037843585,24000,26.449990272521973,0.03901402
678938_14597403-lq.mp3,918.5014145380378,0.2645939588546753,0.041896913,24000,14.431935548782349,0.043192837
679536_14597403-lq.mp3,90.14011709896486,0.26457687839865685,0.11544531,24000,7.440950870513916,0.11901594
679537_14597403-lq.mp3,717.4361121877428,0.26456382125616074,0.043502327,24000,15.403906106948853,0.044847753
679538_14597403-lq.mp3,1883.7748248115097,0.26459094136953354,0.01530002,24000,17.000422477722168,0.015773263
679539_14597403-lq.mp3,475.6869394195078,0.26456885039806366,0.05079035,24000,13.511161804199219,0.05236121
679540_14597403-lq.mp3,367.45362634260516,0.26456885039806366,0.06581788,24000,10.984680652618408,0.06785351
679733_12637308-lq.mp3,120.5931809101069,0.2645658329129219,0.17494099,24000,10.608373880386353,0.18035156
680152_6253486-lq.mp3,3094.572805198022,0.2645658329129219,0.031964403,24000,16.652849912643433,0.032952994
680153_6253486-lq.mp3,4677.286471786986,0.26456180959939957,0.018435942,24000,29.428532123565674,0.019006118
680154_6253486-lq.mp3,3075.694944086871,0.26456885039806366,0.045310732,24000,19.801247119903564,0.04671211
680155_6253486-lq.mp3,3933.2009969056044,0.2645648270845413,0.016754732,24000,20.12883424758911,0.017272918
680156_6253486-lq.mp3,3050.0197699732134,0.26456382125616074,0.036506426,24000,16.275941133499146,0.037635483
681178_12637308-lq.mp3,212.06994443513364,0.2645678445696831,0.1488814,24000,11.910758018493652,0.15348603
682499_1648170-lq.mp3,911.9962284531349,0.2645588107407093,0.021224922,24000,13.369070291519165,0.021881346
682532_1648170-lq.mp3,1226.3497443279919,0.26456885039806366,0.015142574,24000,18.183025121688843,0.015610907
682990_9453283-lq.mp3,4122.030808096667,0.2645668387413025,0.013695861,24000,36.031458377838135,0.014119446
683011_12637308-lq.mp3,924.4292705997291,0.2645728550851345,0.047942176,24000,15.258307456970215,0.04942497
683096_6253486-lq.mp3,1268.2381850044737,0.2645648270845413,0.04854068,24000,14.477884769439697,0.050041936
683097_6253486-lq.mp3,1935.8524072145165,0.2645648270845413,0.052041423,24000,25.17145872116089,0.05365095
683098_6253486-lq.mp3,871.3249920978101,0.2645648270845413,0.014938834,24000,27.975986003875732,0.015400859
683099_6253486-lq.mp3,2715.7216077913954,0.2645648270845413,0.0068582133,24000,36.11417770385742,0.007070323
683100_6253486-lq.mp3,1320.6741637600821,0.2645648270845413,0.060535353,24000,20.42351245880127,0.06240758
683101_6253486-lq.mp3,1509.1082450718986,0.2645648270845413,0.019392794,24000,26.187381744384766,0.01999257
683102_6253486-lq.mp3,1965.5026621619306,0.2645648270845413,0.039527487,24000,26.528639793395996,0.040749986
683321_6253486-lq.mp3,1464.6376815502044,0.2645648270845413,0.13905513,24000,14.370110034942627,0.1433558
683322_6253486-lq.mp3,1464.4886509559221,0.2645658329129219,0.16520897,24000,15.040559768676758,0.17031853
683645_1648170-lq.mp3,1613.7702029300456,0.2645597979426384,0.010731581,24000,34.91234302520752,0.011063478
684547_5223-lq.mp3,2302.084565619584,0.26456885039806366,0.16024809,24000,16.290712356567383,0.16520427
684902_5223-lq.mp3,1986.547356272335,0.2645648270845413,0.13395138,24000,16.153379678726196,0.1380942
686105_71257-lq.mp3,1962.4341554772375,0.2645658329129219,0.054884568,24000,22.960002422332764,0.05658203
686805_14597403-lq.mp3,2290.798874205394,0.26467831805348396,0.09683445,24000,14.777536392211914,0.099830635
686806_14597403-lq.mp3,375.43419486008946,0.26456382125616074,0.050415196,24000,16.045491695404053,0.05197442
686807_14597403-lq.mp3,1175.291012574827,0.26458490639925003,0.039538633,24000,13.365182876586914,0.04076157
686808_14597403-lq.mp3,1478.324795067412,0.26459796354174614,0.09511285,24000,12.804449796676636,0.098054856
686809_14597403-lq.mp3,979.1576033112485,0.2645668387413025,0.06929446,24000,14.528268575668335,0.0714376
686810_14597403-lq.mp3,981.0905048283103,0.2645668387413025,0.050119355,24000,12.822028398513794,0.05166945
686811_14597403-lq.mp3,1180.3521475851387,0.26456885039806366,0.057943217,24000,14.432904720306396,0.059735302
687125_1648170-lq.mp3,1842.0028370927266,0.2645648270845413,0.02993373,24000,21.57325029373169,0.030859513
687374_14597403-lq.mp3,1202.5732166081011,0.26456281542778015,0.085438706,24000,18.451935052871704,0.088081114
688765_71257-lq.mp3,3533.5307295756247,0.2645648270845413,0.048640665,24000,22.398569583892822,0.05014501
690704_12637308-lq.mp3,34.81833557744358,0.2645658329129219,0.12195461,24000,12.813286781311035,0.12572642
692882_5223-lq.mp3,1798.6614502183477,0.26456885039806366,0.12907498,24000,15.130139589309692,0.13306704
693609_12637308-lq.mp3,808.2337864221028,0.2645738609135151,0.11470627,24000,13.406316041946411,0.118254
696049_12637308-lq.mp3,634.3847510549526,0.26456281542778015,0.07374385,24000,15.92972993850708,0.07602457
697083_15090270-lq.mp3,1019.7939790280562,0.26456382125616074,0.056509007,24000,15.621521472930908,0.0582567
698080_1648170-lq.mp3,1961.5067623874656,0.2645588107407093,0.01997726,24000,31.610028743743896,0.020595098
698099_15090270-lq.mp3,542.1095114052584,0.2645648270845413,0.069701746,24000,18.483750820159912,0.07185747
698191_4037248-lq.mp3,2436.599085962496,0.26456382125616074,0.05088454,24000,24.291529655456543,0.052458283
698943_15090270-lq.mp3,564.270398119758,0.26456281542778015,0.066287614,24000,15.979576110839844,0.06833773
699211_15090270-lq.mp3,1181.7446555243973,0.2645668387413025,0.013297869,24000,15.382766723632812,0.013709146
699213_15090270-lq.mp3,689.6162168251461,0.2645658329129219,0.021503685,24000,17.05714464187622,0.02216875
699878_1648170-lq.mp3,3035.074757640648,0.2645648270845413,0.0069902083,24000,23.663010597229004,0.0072064
700897_7037-lq.mp3,549.6032870695659,0.26456382125616074,0.049441885,24000,16.73768401145935,0.050971005
701232_15090270-lq.mp3,816.6970434938331,0.2645668387413025,0.051321767,24000,14.737063646316528,0.052909046
701233_15090270-lq.mp3,632.9404875094634,0.2645648270845413,0.049798194,24000,15.41192889213562,0.05133834
701620_321967-lq.mp3,2478.8936425706866,0.2645658329129219,0.028543817,24000,29.63611364364624,0.029426616
702092_7037-lq.mp3,680.9824308665919,0.2645678445696831,0.05508047,24000,20.32827854156494,0.056784004
702352_321967-lq.mp3,4543.991477090617,0.2645648270845413,0.04304358,24000,25.0022554397583,0.044374824
702479_7037-lq.mp3,1724.5783672395937,0.2645648270845413,0.04533237,24000,17.900044918060303,0.046734396
702480_7037-lq.mp3,1500.8616496339907,0.2645648270845413,0.026862329,24000,20.604183673858643,0.02769312
702515_321967-lq.mp3,1847.1768659990685,0.2645648270845413,0.1259232,24000,17.308794260025024,0.12981772
702571_4019029-lq.mp3,861.7467218046222,0.2645668387413025,0.051922694,24000,18.596519231796265,0.05352856
702572_4019029-lq.mp3,1455.7695259030093,0.2645658329129219,0.06997582,24000,18.758742809295654,0.07214003
702575_4019029-lq.mp3,2273.6797557938276,0.26456281542778015,0.13844724,24000,17.19878911972046,0.14272907
702864_15090270-lq.mp3,1134.6697872705631,0.2645648270845413,0.036184717,24000,18.030670881271362,0.03730383
702885_321967-lq.mp3,2075.057727220175,0.2645648270845413,0.10994151,24000,14.62594985961914,0.113341756
702908_5828667-lq.mp3,6799.946190182572,0.26459094136953354,0.06473154,24000,14.532363414764404,0.06673374
702910_7037-lq.mp3,841.1374477103896,0.2645668387413025,0.05492812,24000,18.721988201141357,0.05662694
703306_321967-lq.mp3,2677.806659722674,0.2645648270845413,0.13831057,24000,15.454914569854736,0.14258821
703314_7037-lq.mp3,2899.8279132211483,0.264560803771019,0.010636337,24000,35.270748138427734,0.0109652905
703348_7037-lq.mp3,1776.0228715727185,0.26457086205482483,0.026228625,24000,28.139047622680664,0.027039837
703349_7037-lq.mp3,1953.761631515808,0.2645668387413025,0.019436553,24000,27.95344591140747,0.020037686
703478_15090270-lq.mp3,669.5371385599695,0.2645648270845413,0.09909864,24000,15.279994010925293,0.10216354
703572_5223-lq.mp3,2193.3995197216077,0.26456382125616074,0.1387257,24000,14.663841724395752,0.14301616
703810_321967-lq.mp3,1912.4022512333759,0.2645658329129219,0.09302311,24000,19.61092710494995,0.09590011
703887_6142149-lq.mp3,1865.353118238747,0.2645648270845413,0.03691796,24000,13.161078691482544,0.03805975
703888_6142149-lq.mp3,4789.5183286487445,0.2645658329129219,0.0038622918,24000,16.208919286727905,0.0039817444
704427_321967-lq.mp3,1896.16020956016,0.2645648270845413,0.107031114,24000,17.517582178115845,0.110341355
704605_6142149-lq.mp3,2214.2119379271808,0.2645648270845413,0.06631149,24000,17.0071804523468,0.06836236
704606_6142149-lq.mp3,1994.3341075194319,0.2645658329129219,0.066117436,24000,13.950949907302856,0.06816231
704607_6142149-lq.mp3,1946.9290907467532,0.2645658329129219,0.06782714,24000,16.57976269721985,0.06992489
704608_6142149-lq.mp3,2217.7126750302277,0.2645648270845413,0.07842284,24000,15.331978797912598,0.080848284
704609_6142149-lq.mp3,2970.7926324140394,0.2645648270845413,0.0023438907,24000,32.880351543426514,0.002416382
704610_6142149-lq.mp3,1287.74856205078,0.26456382125616074,0.24080338,24000,6.404954195022583,0.24825087
704612_6142149-lq.mp3,4727.394124873966,0.2645648270845413,0.010511399,24000,21.94737434387207,0.010836493
704865_5223-lq.mp3,2318.104031267179,0.26456180959939957,0.12260438,24000,16.251574754714966,0.12639621
705004_5223-lq.mp3,2724.8778696407817,0.2645668387413025,0.16427192,24000,17.870289087295532,0.16935253
705274_321967-lq.mp3,3841.9136985558944,0.2645648270845413,0.20344277,24000,13.47147822380066,0.2097348
705314_5223-lq.mp3,2094.5526015547066,0.26456180959939957,0.1360708,24000,14.758899211883545,0.14027911
705763_5223-lq.mp3,2540.578511555139,0.2645648270845413,0.13052806,24000,15.368603467941284,0.13456501
705783_5828667-lq.mp3,6212.726881359769,0.2645648270845413,0.044130918,24000,18.625516891479492,0.04549579
705948_6142149-lq.mp3,249.18405671332368,0.2645668387413025,0.065785035,24000,13.347558975219727,0.06781963
705949_6142149-lq.mp3,1118.4579338425358,0.2645668387413025,0.062425014,24000,23.408830165863037,0.064355694
705950_6142149-lq.mp3,2096.916934696727,0.26456281542778015,0.035220418,24000,9.109418988227844,0.0363097
705951_6142149-lq.mp3,4709.79226401127,0.2645658329129219,0.009171491,24000,10.407816171646118,0.009455145
705952_6142149-lq.mp3,3919.5186897732992,0.2645648270845413,0.0332513,24000,12.952804565429688,0.03427969
706077_321967-lq.mp3,1434.0443994402626,0.2645648270845413,0.12755881,24000,16.96634292602539,0.13150392
706178_5223-lq.mp3,1774.5113250868455,0.26456382125616074,0.10659535,24000,16.21599316596985,0.10989209
706245_1648170-lq.mp3,1234.9113881510625,0.2645658329129219,0.02761096,24000,21.226449012756348,0.028464908
706338_5223-lq.mp3,2236.263742189176,0.26456281542778015,0.12376503,24000,15.211188793182373,0.12759277
706494_1648170-lq.mp3,1427.5209451190935,0.26456382125616074,0.01645792,24000,12.818166017532349,0.016966926
706533_10152894-lq.mp3,1095.9582669735398,0.2645658329129219,0.06323547,24000,13.800408840179443,0.06519121
706534_10152894-lq.mp3,1569.4639529898839,0.2645588107407093,0.058515944,24000,14.359148740768433,0.06032567
706603_5223-lq.mp3,1780.3105836852385,0.2645658329129219,0.12413134,24000,15.572954416275024,0.12797046
706748_321967-lq.mp3,1755.4239103309062,0.2645648270845413,0.12262738,24000,16.000068187713623,0.12641998
706927_5223-lq.mp3,1726.6562673040717,0.26456985622644424,0.12337088,24000,15.410863161087036,0.12718654
707114_1648170-lq.mp3,1327.0478691655258,0.2645648270845413,0.013900665,24000,17.521475553512573,0.014330582
707241_1089955-lq.mp3,1838.633129322346,0.2645648270845413,0.09865019,24000,17.331149578094482,0.10170122
707243_1089955-lq.mp3,1998.0963097234737,0.2645658329129219,0.07603178,24000,19.42257285118103,0.07838329
707590_6142149-lq.mp3,444.8743148489699,0.2645658329129219,0.4403394,24000,5.8520835638046265,0.45395815
707687_321967-lq.mp3,1412.6768371744454,0.2645597979426384,0.18442725,24000,14.633415937423706,0.19013107
707892_1089955-lq.mp3,1536.3752446461465,0.2645658329129219,0.08692246,24000,15.333991050720215,0.089610785
707893_1089955-lq.mp3,542.6777927371729,0.2645648270845413,0.031301968,24000,17.07726240158081,0.032270066
707894_1089955-lq.mp3,702.7900796344757,0.2645668387413025,0.12704386,24000,12.501517534255981,0.13097307
707895_1089955-lq.mp3,962.4161930605837,0.2645648270845413,0.07230515,24000,14.26912546157837,0.07454139
707967_1089955-lq.mp3,752.4847203919323,0.2645648270845413,0.122987375,24000,12.799110412597656,0.1267911
708190_1089955-lq.mp3,1375.1571994659225,0.2645648270845413,0.06731486,24000,19.47152614593506,0.069396764
708266_321967-lq.mp3,1469.852233745127,0.2645648270845413,0.1221703,24000,19.096291065216064,0.12594876
708267_5223-lq.mp3,1665.6067145743427,0.2645648270845413,0.14247502,24000,15.02690315246582,0.14688146
708571_10152894-lq.mp3,2154.047770213171,0.26457086205482483,0.014505416,24000,27.8769850730896,0.014954046
708575_10152894-lq.mp3,2127.977270633544,0.26456281542778015,0.018246477,24000,25.076112747192383,0.018810796
708578_10152894-lq.mp3,3728.3434510630777,0.2645648270845413,0.00931122,44100,34.13570165634155,0.009599195
708589_10152894-lq.mp3,1748.3334737632138,0.26457086205482483,0.015068927,24000,22.766406536102295,0.015534986
709035_7037-lq.mp3,612.0656159407467,0.264560803771019,0.09811572,24000,15.680056810379028,0.10115017
709115_1089955-lq.mp3,1236.1115118028283,0.2645588107407093,0.033077266,24000,28.796656131744385,0.03410025
709172_12187251-lq.mp3,3823.387059311938,0.2645648270845413,0.0880409,24000,15.455024242401123,0.090763815
709176_12187251-lq.mp3,1781.0780469142398,0.2645658329129219,0.08562118,24000,20.817995071411133,0.088269256
709194_12187251-lq.mp3,4076.4055429973837,0.26355838403105736,0.10591092,24000,14.51844573020935,0.109173864
709195_12187251-lq.mp3,5465.197467468605,0.26456281542778015,0.039176777,24000,23.100991249084473,0.04038842
709199_12187251-lq.mp3,531.7106077648602,0.2645648270845413,0.21667778,24000,12.782478332519531,0.22337914
709212_12187251-lq.mp3,336.0415055713883,0.26456180959939957,0.12465284,24000,17.411599159240723,0.12850803
709213_12187251-lq.mp3,3483.6540104933397,0.26450756937265396,0.143887,24000,11.950914859771729,0.14833613
709278_12187251-lq.mp3,4585.164869202672,0.2859687991440296,0.44590107,24000,6.5733402967453,0.46082598
709289_12187251-lq.mp3,891.3011833942124,0.2645648270845413,0.044402912,24000,14.449654817581177,0.045776196
709296_12187251-lq.mp3,960.5160084667866,0.2645648270845413,0.027359739,24000,28.724181652069092,0.028205916
709305_9034501-lq.mp3,2516.3173010504424,0.2645678445696831,0.02412564,24000,23.080945014953613,0.0248718
709341_5828667-lq.mp3,111.35479432397467,0.26456180959939957,0.10490733,24000,18.343769311904907,0.10815184
709422_4037248-lq.mp3,1009.9858750189205,0.2645728550851345,0.04766599,24000,24.77022409439087,0.049140237
709450_10152894-lq.mp3,2393.145974828354,0.264560803771019,0.015993055,44100,31.255433559417725,0.016487677
709477_10152894-lq.mp3,2595.7447899717936,0.2645748667418957,0.026212903,24000,19.269943237304688,0.02702364
709478_10152894-lq.mp3,2259.3160414136655,0.26456985622644424,0.02146531,24000,17.24985957145691,0.022129199
709482_9034501-lq.mp3,2448.4690519810815,0.26456985622644424,0.012140913,24000,26.32603406906128,0.012516411
709655_9034501-lq.mp3,2595.3576468295873,0.2645678445696831,0.020609673,24000,25.972864627838135,0.02124709
709722_5828667-lq.mp3,818.3662769567665,0.26456281542778015,0.015585942,24000,20.15857219696045,0.016067976
709883_15101941-lq.mp3,892.697260160076,0.2645648270845413,0.08691296,24000,17.50975489616394,0.08960098
709885_15101941-lq.mp3,900.2096429846684,0.2645648270845413,0.0048757805,24000,16.76867365837097,0.0050265775
709886_15101941-lq.mp3,1616.0514329776672,0.2645648270845413,0.043548483,24000,19.86662268638611,0.04489534
709908_321967-lq.mp3,1235.4866300130611,0.2645658329129219,0.076756135,24000,17.31861114501953,0.07913004
709924_9034501-lq.mp3,2434.792923105559,0.2645648270845413,0.011550604,24000,24.95335817337036,0.011907839
709976_15101941-lq.mp3,3094.9627031190366,0.26456382125616074,0.12724231,24000,17.652733325958252,0.13117762
709977_15101941-lq.mp3,2592.883067188718,0.26456382125616074,0.061385054,24000,26.173081398010254,0.06328355
709978_15101941-lq.mp3,4005.5364623031705,0.26452867314219475,0.011011638,24000,14.915328025817871,0.011352156
709979_15101941-lq.mp3,3616.3119725862975,0.26456382125616074,0.039326668,24000,13.370908498764038,0.04054295
709980_15101941-lq.mp3,5040.558698526975,0.2645648270845413,0.08713932,24000,14.790723323822021,0.08983435
710008_4037248-lq.mp3,1361.2419045171519,0.264560803771019,0.025698483,24000,25.291192531585693,0.026493268
710009_4037248-lq.mp3,1152.8079192565458,0.26456180959939957,0.006432326,24000,33.15328359603882,0.0066312617
710010_4037248-lq.mp3,1298.9773598814722,0.26456985622644424,0.05540158,24000,18.199673891067505,0.05711506
710011_4037248-lq.mp3,1192.255476684847,0.26456281542778015,0.03854074,24000,18.376648426055908,0.03973271
710012_4037248-lq.mp3,1287.727383692562,0.2645658329129219,0.035430096,24000,21.66339874267578,0.036525875
710013_4037248-lq.mp3,1114.205302446449,0.2645648270845413,0.06262304,24000,18.87191653251648,0.06455983
710014_4037248-lq.mp3,1296.0617445739788,0.26456180959939957,0.0335642,24000,20.80458641052246,0.03460225
710015_4037248-lq.mp3,2954.994736795539,0.2645648270845413,0.009323164,24000,25.784873962402344,0.009611509
710028_1089955-lq.mp3,1450.3702802785874,0.26456382125616074,0.043657687,24000,20.584096908569336,0.045007914
710073_4037248-lq.mp3,2316.7448532599406,0.26456180959939957,0.03713221,24000,25.816407203674316,0.038280614
710105_9034501-lq.mp3,1783.6920179545423,0.26456382125616074,0.028969346,24000,16.138769388198853,0.0298653
710108_12187251-lq.mp3,1023.6485115436127,0.26456885039806366,0.07957383,24000,17.049747705459595,0.08203491
710113_12187251-lq.mp3,1507.0978180363754,0.26456885039806366,0.015324356,24000,20.387659072875977,0.015798312
710167_12187251-lq.mp3,4015.7185103611146,0.2645678445696831,0.02126849,24000,21.706218719482422,0.021926286
710172_12187251-lq.mp3,4153.056870408347,0.26456885039806366,0.017627874,24000,25.48908233642578,0.018173074
710184_7037-lq.mp3,572.1819365388642,0.26456885039806366,0.08468293,24000,18.328843116760254,0.08730202
710233_5828667-lq.mp3,5558.104530146467,0.26456985622644424,0.011243386,24000,32.281715869903564,0.011591125
710273_7037-lq.mp3,754.3352172438197,0.2645668387413025,0.04059954,24000,14.192935228347778,0.041855205
710378_9034501-lq.mp3,1556.8088196465712,0.2645648270845413,0.095362745,24000,18.381996154785156,0.0983121
710557_9034501-lq.mp3,1513.1264487523745,0.2645648270845413,0.0380602,24000,15.717271566390991,0.039237317
710595_1089955-lq.mp3,887.4930788704286,0.26456281542778015,0.13748923,24000,15.416876077651978,0.14174144
710760_9034501-lq.mp3,2968.6418555308455,0.2645648270845413,0.030092316,24000,19.88824725151062,0.031023005
710926_1648170-lq.mp3,1203.0267056948778,0.2645648270845413,0.019802216,24000,17.705339193344116,0.020414656
710988_1015240-lq.mp3,2544.0404850106265,0.2645648270845413,0.22417286,24000,15.874967575073242,0.23110603
710999_9034501-lq.mp3,1280.7943754567746,0.2645658329129219,0.044941533,24000,15.701144933700562,0.04633148
711045_1015240-lq.mp3,3614.721214141646,0.26456180959939957,0.16684744,24000,13.128087520599365,0.17200759
711059_5828667-lq.mp3,2991.9541448964806,0.2645648270845413,0.026761374,24000,17.546381950378418,0.027589042
711069_8698658-lq.mp3,845.4779220394893,0.26456382125616074,0.13342959,24000,15.363606214523315,0.13755625
711070_8698658-lq.mp3,1736.065771212223,0.2645648270845413,0.107258976,24000,17.135995626449585,0.11057626
711071_8698658-lq.mp3,407.94112014206837,0.2645658329129219,0.104653694,24000,16.03562831878662,0.10789041
711082_1015240-lq.mp3,2704.9176537930216,0.2645738609135151,0.17245658,24000,13.104708194732666,0.17779046
711123_8698658-lq.mp3,554.995936468902,0.2645648270845413,0.10499854,24000,16.931016445159912,0.1082459
711130_5828667-lq.mp3,877.9268632672809,0.2645658329129219,0.018562958,24000,14.664815664291382,0.019137071
711131_5828667-lq.mp3,711.6312477583556,0.2645648270845413,0.014401725,24000,16.037782430648804,0.014847137
711132_5828667-lq.mp3,1329.2466572531987,0.26456382125616074,0.027453145,24000,15.248081684112549,0.028302206
711133_5828667-lq.mp3,1096.1976719292225,0.2645668387413025,0.020313764,24000,15.021110773086548,0.020942029
711134_5828667-lq.mp3,1706.598129002719,0.2645658329129219,0.04657125,24000,18.44604730606079,0.0480116
711146_15412548-lq.mp3,582.504307520446,0.26456382125616074,0.028870344,24000,16.027055978775024,0.029763237
711147_15412548-lq.mp3,857.8665437812267,0.2645658329129219,0.0494525,24000,13.583192825317383,0.050981957
711152_15412548-lq.mp3,657.0042119273704,0.2645668387413025,0.0748805,24000,13.846392631530762,0.077196404
711155_15412548-lq.mp3,1324.4637118592696,0.2645658329129219,0.06944428,24000,14.48384165763855,0.07159204
711169_1015240-lq.mp3,2953.7521855137543,0.2645648270845413,0.18228905,24000,13.635640144348145,0.18792684
711170_9034501-lq.mp3,1307.7672908116704,0.2645648270845413,0.042698458,24000,14.776819944381714,0.044019025
711194_1015240-lq.mp3,399.34744395314624,0.2645648270845413,0.09600813,24000,19.496601819992065,0.09897745
711195_1648170-lq.mp3,1512.006266851657,0.2645648270845413,0.009714559,24000,22.584779262542725,0.010015008
711211_1648170-lq.mp3,1128.9711500935489,0.2645597979426384,0.029837951,24000,13.865424394607544,0.030760754
711236_5828667-lq.mp3,959.9748123515191,0.2645658329129219,0.0066928226,24000,38.95889759063721,0.0068998174
711245_7037-lq.mp3,611.8636083881631,0.2645728550851345,0.0429149,24000,14.770863056182861,0.044242203
711246_1015240-lq.mp3,2439.7199631058456,0.2645648270845413,0.16055287,24000,13.345121145248413,0.16551842
711267_321967-lq.mp3,787.9026994607166,0.2645658329129219,0.20499761,24000,11.729367971420288,0.21133776
711275_15403889-lq.mp3,1118.535292349016,0.2645648270845413,0.03616587,24000,18.00265073776245,0.0372844
711276_15412548-lq.mp3,1037.8195419082488,0.26456382125616074,0.060011484,24000,15.507347583770752,0.061867498
711277_15412548-lq.mp3,565.0364327866594,0.2645658329129219,0.06624859,24000,15.974013805389404,0.06829752
711278_15412548-lq.mp3,572.3923835649485,0.2645678445696831,0.08001536,24000,13.811249732971191,0.08249009
711279_15412548-lq.mp3,832.827109308662,0.2645648270845413,0.10846892,24000,13.080960512161255,0.111823626
711280_15412548-lq.mp3,867.8491415213973,0.2645668387413025,0.032442883,24000,16.37701153755188,0.03344628
711281_5828667-lq.mp3,1918.3405549116087,0.2645648270845413,0.0034474153,24000,33.08387279510498,0.0035540364
711283_9034501-lq.mp3,1755.3884808448968,0.2645658329129219,0.013513101,24000,16.87523603439331,0.013931033
711284_1648170-lq.mp3,2418.8022161461063,0.2645678445696831,0.016656695,24000,30.80036163330078,0.017171856
711318_5223-lq.mp3,2624.25060588667,0.2645678445696831,0.22335564,24000,12.973473072052002,0.23026362
711326_1015240-lq.mp3,482.3239404944976,0.2645648270845413,0.11819414,24000,16.897246837615967,0.12184963
711348_1648170-lq.mp3,3086.9663822082216,0.26455478742718697,0.013380225,24000,17.34797477722168,0.01379403
711457_1648170-lq.mp3,1431.6455880781004,0.2645658329129219,0.026017895,24000,26.393709182739258,0.026822573
711483_15412548-lq.mp3,561.3308412933761,0.2645648270845413,0.04361779,24000,13.800508975982666,0.04496679
711484_15412548-lq.mp3,841.7018141560592,0.264560803771019,0.15511066,24000,12.805588245391846,0.15990782
711485_15412548-lq.mp3,443.592039214226,0.26456885039806366,0.1358053,24000,12.550655603408813,0.14000551
711486_15412548-lq.mp3,678.6196978411198,0.2645658329129219,0.03937816,24000,13.485169410705566,0.04059604
711487_15412548-lq.mp3,497.9669855033892,0.2645648270845413,0.042988997,24000,13.731979131698608,0.044318553
711488_15412548-lq.mp3,348.586006000247,0.26456382125616074,0.1369624,24000,8.668741583824158,0.14119832
711490_15403889-lq.mp3,843.3152554983427,0.26456281542778015,0.15507434,24000,12.672480344772339,0.15987042
711492_15403889-lq.mp3,567.4983114261747,0.2645648270845413,0.043576956,24000,13.755735158920288,0.044924695
711493_15403889-lq.mp3,444.12459812387596,0.2645658329129219,0.13574956,24000,12.444062232971191,0.13994801
711494_15403889-lq.mp3,686.9974128677966,0.26456382125616074,0.039326314,24000,13.535090684890747,0.040542584
711495_15403889-lq.mp3,511.90080175108494,0.2645648270845413,0.042945623,24000,13.717265129089355,0.04427384
711496_15403889-lq.mp3,356.3088775261171,0.2645648270845413,0.13687637,24000,8.699491620063782,0.14110966
711516_1015240-lq.mp3,1442.8988242462408,0.2645658329129219,0.17923886,24000,13.038640022277832,0.18478233
711517_1648170-lq.mp3,2060.3963842312005,0.26456985622644424,0.0064516757,24000,16.429457664489746,0.0066512153
711561_5674468-lq.mp3,709.695327794283,0.2645648270845413,0.01989268,24000,16.84008002281189,0.020507915
